geneId
12
34
90
92
185
197
223
262
267
274
288
311
322
351
355
364
406
444
471
475
477
481
528
529
539
550
570
571
580
586
594
613
627
659
669
687
688
694
760
761
775
796
797
800
801
835
841
844
862
868
892
900
912
966
972
995
1000
1004
1015
1052
1106
1108
1117
1200
1262
1356
1370
1371
1373
1386
1390
1392
1440
1445
1466
1473
1477
1478
1490
1491
1500
1615
1644
1677
1716
1729
1738
1768
1770
1776
1786
1807
1809
1847
1871
1894
1901
1912
1947
1964
1967
1998
2012
2036
2058
2131
2153
2172
2246
2272
2287
2329
2533
2551
2564
2570
2585
2596
2618
2641
2669
2690
2707
2739
2744
2787
2804
2805
2806
2817
2831
2863
2887
2932
2941
2957
2995
3015
3033
3066
3091
3094
3241
3257
3263
3298
3400
3423
3428
3434
3475
3556
3592
3612
3646
3664
3685
3703
3708
3756
3765
3767
3768
3773
3838
3841
3845
3921
3945
3953
3987
3988
3993
4038
4052
4071
4085
4134
4153
4154
4175
4211
4216
4257
4293
4301
4308
4313
4325
4430
4501
4552
4594
4601
4638
4651
4690
4710
4712
4774
4837
4860
4916
4925
4929
4976
5000
5019
5033
5045
5087
5091
5097
5111
5125
5136
5167
5168
5230
5250
5260
5274
5277
5283
5290
5297
5335
5357
5376
5440
5471
5494
5507
5526
5529
5547
5553
5573
5606
5660
5686
5687
5704
5713
5723
5733
5744
5763
5775
5791
5797
5810
5820
5824
5828
5832
5861
5862
5876
5891
5912
5934
6018
6120
6167
6168
6170
6184
6194
6196
6203
6207
6210
6224
6238
6240
6274
6282
6284
6335
6344
6383
6386
6400
6403
6434
6464
6482
6491
6502
6515
6530
6575
6584
6595
6596
6662
6671
6675
6678
6717
6726
6749
6782
6809
6814
6875
6905
6936
6940
6996
7011
7013
7016
7038
7042
7045
7048
7072
7093
7105
7110
7150
7163
7204
7272
7286
7323
7334
7342
7347
7360
7373
7381
7384
7404
7405
7439
7444
7516
7520
7534
7582
7587
7743
7748
7762
7804
7849
7855
7867
7874
8028
8031
8288
8301
8325
8372
8379
8407
8412
8452
8467
8487
8490
8495
8502
8526
8539
8544
8545
8556
8566
8615
8618
8621
8624
8653
8671
8682
8702
8732
8735
8743
8760
8776
8778
8801
8826
8828
8844
8875
8880
8886
8915
8933
8976
9039
9043
9052
9055
9061
9069
9075
9097
9134
9138
9156
9166
9169
9184
9197
9202
9204
9213
9215
9223
9252
9276
9315
9317
9330
9337
9352
9369
9370
9392
9397
9404
9412
9440
9443
9448
9451
9500
9508
9513
9534
9645
9650
9666
9673
9674
9678
9682
9686
9694
9718
9754
9770
9785
9829
9839
9841
9844
9856
9868
9901
9904
9910
9911
9940
9941
9956
9969
9978
9989
10006
10013
10096
10110
10124
10144
10150
10156
10170
10209
10217
10233
10253
10267
10299
10314
10325
10342
10349
10379
10393
10395
10397
10402
10409
10420
10424
10505
10539
10540
10548
10550
10560
10600
10606
10613
10626
10627
10637
10656
10664
10686
10694
10712
10767
10791
10797
10799
10825
10884
10915
10926
10949
10971
10978
10981
10982
10988
11044
11059
11067
11097
11116
11130
11161
11162
11171
11196
11235
11244
11250
11315
11328
11329
11346
22807
22823
22828
22837
22849
22852
22879
22898
22902
22903
22911
22917
22920
22921
22934
22986
22993
22995
22999
23001
23002
23016
23019
23043
23057
23071
23081
23114
23116
23150
23171
23175
23189
23190
23191
23204
23215
23220
23230
23231
23242
23270
23301
23332
23351
23369
23451
23462
23481
23548
23576
23595
23596
23637
23741
23761
23765
23780
25788
25790
25801
25816
25843
25849
25891
25909
25913
25926
25938
25962
25979
26018
26046
26049
26057
26061
26064
26071
26097
26098
26135
26137
26152
26225
26231
26253
26272
26275
26287
26355
26499
26515
26610
26762
26994
26998
27000
27031
27032
27068
27069
27075
27095
27107
27237
27241
27249
27250
27303
27314
27315
27333
27430
27445
28951
28970
29102
29104
29890
29934
29948
29956
29966
29967
29968
29970
30845
30849
50514
50615
50853
50940
51022
51026
51067
51074
51096
51101
51106
51110
51115
51132
51133
51144
51155
51167
51175
51185
51188
51244
51251
51315
51319
51321
51347
51373
51389
51397
51400
51406
51430
51507
51520
51585
51603
51604
51621
51633
51652
51663
51684
51692
51701
51729
51741
53340
53343
53840
54090
54148
54187
54205
54332
54386
54437
54439
54453
54462
54465
54494
54499
54516
54521
54529
54541
54558
54625
54664
54742
54762
54793
54796
54828
54843
54851
54876
54891
54892
54928
54940
54974
54986
54995
55005
55027
55051
55074
55081
55090
55103
55106
55108
55114
55127
55128
55133
55156
55160
55183
55186
55209
55233
55239
55243
55256
55284
55290
55295
55317
55332
55339
55346
55366
55379
55435
55521
55571
55586
55592
55605
55610
55614
55617
55631
