shcGAS-1/shGFP	shcGAS-2/shGFP	shGFP	shcGAS-1	shcGAS-2
0.85100136	1.02108287	194.0011	165.0952	198.0912
0.851199408	0.790459486	781.677	665.363	617.884
0.851321489	0.988845312	644.841	548.967	637.648
0.851551062	0.869658292	7315.31	6229.36	6361.82
0.851987586	0.93963039	760.747	648.147	714.821
0.852008272	0.881692081	482.081	410.737	425.047
0.852044935	0.681982608	1498.874	1277.108	1022.206
0.852334028	0.870787016	427.844	364.666	372.561
0.852435659	1.27152033	432.347	368.548	549.738
0.852801572	1.077425983	169.6601	144.6864	182.7962
0.852831721	1.226396034	1165.122	993.653	1428.901
0.852836778	1.316849153	38.5966	32.9166	50.8259
0.85304451	0.929163514	1596.776	1362.121	1483.666
0.853260693	0.83461143	197.2464	168.3026	164.6241
0.853330665	1.010533314	559.558	477.488	565.452
0.853513852	0.673900479	1031.176	880.123	694.91
0.853701621	1.412650593	320.981	274.022	453.434
0.853777112	0.915201361	661.921	565.133	605.791
0.853950925	0.827507482	628.549	536.75	520.129
0.854104104	1.055795734	1795.191	1533.28	1895.355
0.854211621	0.862096137	4124.54	3523.23	3555.75
0.854234206	0.954647411	147.1669	125.715	140.4925
0.854324749	0.97008799	313.787	268.076	304.401
0.854337526	0.841562339	402.499	343.87	338.728
0.85438338	0.80398198	468.36	400.159	376.553
0.854396363	1.093943809	814.753	696.122	891.294
0.854619276	1.006925765	1889.322	1614.651	1902.407
0.854738804	0.900894162	2339.62	1999.764	2107.75
0.854826812	0.821988973	1205.195	1030.233	990.657
0.854891874	0.844065843	1374.003	1174.624	1159.749
0.854967365	1.417942685	274.552	234.733	389.299
0.855341638	0.977003006	865.287	740.116	845.388
0.855375355	1.064807264	784.804	671.302	835.665
0.85545227	0.999374114	1004.976	859.709	1004.347
0.855481191	1.234500011	683.565	584.777	843.861
0.855713795	0.999097915	4223.55	3614.15	4219.74
0.855934377	0.927519776	1820.469	1558.202	1688.521
0.855979419	1.306681458	146.929	125.7682	191.9894
0.855999515	0.866380423	159.9571	136.9232	138.5837
0.856036185	0.772035145	2385.53	2042.1	1841.713
0.856045401	0.85020379	129.7416	111.0647	110.3068
0.856197366	0.961961782	505.255	432.598	486.036
0.856198676	1.251288513	27.1437	23.2404	33.9646
0.856212628	0.789751991	129.108	110.5439	101.9633
0.856461684	0.773676915	424.897	363.908	328.733
0.856482983	0.501133218	62.6093	53.6238	31.3756
0.856563999	0.502813426	83.1193	71.197	41.7935
0.856601408	1.083172448	379.669	325.225	411.247
0.856611934	0.956694404	282.527	242.016	270.292
0.856631787	0.988940791	361.147	309.37	357.153
0.856729888	1.065392877	448.321	384.09	477.638
0.85683879	1.299727064	1123.342	962.523	1460.038
0.856863353	0.671049772	16.19704	13.87865	10.86902
0.856863738	0.871259958	337.797	289.446	294.309
0.857060404	0.820782425	1386.075	1187.95	1137.666
0.857080899	0.719164629	3619.95	3102.59	2603.34
0.857128776	1.085518508	2536.41	2174.03	2753.32
0.857473749	0.743068591	548.734	470.525	407.747
0.857580761	1.070950853	112.8429	96.7719	120.8492
0.857647858	1.182888577	74.0593	63.5168	87.6039
0.857890704	0.769488944	41.8917	35.9385	32.2352
0.857964473	1.123857335	315.928	271.055	355.058
0.858043291	0.88744869	531.331	455.905	471.529
0.858125664	0.862078828	996.417	855.051	858.99
0.858236379	1.022253015	524.648	450.272	536.323
0.858247875	1.130765945	148.6595	127.5867	168.0991
0.858337164	0.965794068	3763.09	3230	3634.37
0.858439851	1.084150795	1433.094	1230.225	1553.69
0.858486294	0.916357049	432.792	371.546	396.592
0.859111445	0.899764464	357.907	307.482	322.032
0.859380451	0.851720025	151.9106	130.549	129.3853
0.859397814	0.84118311	2897.11	2489.77	2437
0.859516899	0.921750317	70428.4	60534.4	64917.4
0.85962603	0.789954663	477.097	410.125	376.885
0.859660939	1.025727282	190.7858	164.0111	195.6942
0.859666454	0.772597848	378.598	325.468	292.504
0.859757677	1.139951718	114.2444	98.2225	130.2331
0.859759638	0.666081372	724.991	623.318	482.903
0.859855616	1.566751228	311.807	268.109	488.524
0.859938814	1.702530257	58.8043	50.5681	100.1161
0.860118789	0.794755707	968.1	832.681	769.403
0.860464001	1.046349119	3335.77	2870.31	3490.38
0.860523396	1.268785781	10.1835	8.76314	12.92068
0.860533157	0.924537402	723.577	622.662	668.974
0.860542647	1.034860787	422.337	363.439	437.06
0.860757307	0.693402146	272.043	234.163	188.6352
0.860921075	0.697960114	543.756	468.131	379.52
0.86093439	0.842733764	148.7751	128.0856	125.3778
0.86102802	1.022747396	87.7551	75.5596	89.7513
0.861077534	1.106943275	316.018	272.116	349.814
0.861078721	0.797265473	262.422	225.966	209.22
0.861297653	1.228259806	5518.58	4753.14	6778.25
0.861405468	0.616706967	729.935	628.77	450.156
0.861737731	0.961394778	190.697	164.3308	183.3351
0.861761936	1.054821597	429.028	369.72	452.548
0.86176391	1.051664363	2734.38	2356.39	2875.65
0.861892505	0.864662746	1507.811	1299.571	1303.748
0.861896939	0.839357689	142.5602	122.8722	119.659
0.861954209	1.128509242	190.0268	163.7944	214.447
0.862042645	0.943037915	191.1482	164.7779	180.26
0.862084073	0.949799801	737.268	635.587	700.257
0.862090904	0.868747246	6082.92	5244.03	5284.52
0.862110767	1.15240961	1922.884	1657.739	2215.95
0.862119912	0.853719374	55.3655	47.7317	47.2666
0.862157238	1.14817389	212.939	183.5869	244.491
0.862624382	1.146255384	86.4775	74.5976	99.1253
0.862705301	0.923285298	149.2869	128.7906	137.8344
0.86272077	1.003694421	720.546	621.63	723.208
0.862801703	1.02792095	460.013	396.9	472.857
0.862911402	0.807668155	2643.4	2281.02	2134.99
0.862982684	0.926241401	1950.498	1683.246	1806.632
0.863152179	1.291972364	188.9398	163.0838	244.105
0.863303486	0.786252062	583.753	503.956	458.977
0.863766138	0.966372073	168.6842	145.7037	163.0117
0.863972886	0.806631519	2655.5	2294.28	2142.01
0.8640016	1.349036197	166.5174	143.8713	224.638
0.864421295	1.092436488	60.3701	52.1852	65.9505
0.86442587	0.977128367	324.944	280.89	317.512
0.864453083	1.005477718	930.497	804.371	935.594
0.864644683	0.575894119	2596.13	2244.73	1495.096
0.864666213	1.085203457	789.921	683.018	857.225
0.864743152	0.91745102	169.1626	146.2822	155.1984
0.864784607	1.008764783	1599.241	1382.999	1613.258
0.864795761	1.017189168	6660.59	5760.05	6775.08
0.864826774	0.799178875	213.853	184.9458	170.9068
0.864897493	0.889809677	275.006	237.852	244.703
0.865309183	1.025607247	175.6534	151.9945	180.1514
0.86534047	1.049625193	1450.614	1255.275	1522.601
0.865471348	1.033791101	1755.403	1519.251	1814.72
0.865512641	0.817209644	293.812	254.298	240.106
0.86552965	0.986622647	892.628	772.596	880.687
0.865599104	0.983924686	290.943	251.84	286.266
0.865602519	1.14913825	467.479	404.651	537.198
0.865726062	1.042650105	2307.38	1997.559	2405.79
0.865761526	1.03084092	213.742	185.0496	220.334
0.865795723	0.833279078	60.5167	52.3951	50.4273
0.865864172	0.915355836	2459	2129.16	2250.86
0.86634942	0.932024483	240.822	208.636	224.452
0.866370171	0.955876523	1011.593	876.414	966.958
0.866455201	0.843268534	845.529	732.613	713.008
0.866621076	1.109062273	241.275	209.094	267.589
0.866676228	0.771396246	3137.7	2719.37	2420.41
0.866683654	0.88837984	380.666	329.917	338.176
0.866694819	0.817802656	556.49	482.307	455.099
0.866782217	1.029231542	119.3129	103.4183	122.8006
0.86691363	0.954320826	518.836	449.786	495.136
0.866989938	0.90306385	530.411	459.861	478.995
0.867024327	0.85742367	509.236	441.52	436.631
0.867056711	0.912960633	4093.55	3549.34	3737.25
0.867207994	0.7754386	94.3114	81.7876	73.1327
0.867223987	0.663459532	255.867	221.894	169.7574
0.867264569	0.88077786	121.5026	105.3749	107.0168
0.867394041	0.861603009	198.3757	172.0699	170.9211
0.867452856	0.726236233	510.988	443.258	371.098
0.867532062	1.251812671	358.449	310.966	448.711
0.867543894	0.877031561	579.173	502.458	507.953
0.867659034	1.180500307	2134.29	1851.836	2519.53
0.867827039	1.169761147	1010.078	876.573	1181.55
0.867846767	0.591951775	731.068	634.455	432.757
0.867890249	0.824660068	732.058	635.346	603.699
0.867997856	0.875305676	281.753	244.561	246.62
0.868175737	0.714381319	15.03221	13.0506	10.73873
0.868299776	0.882451842	744.061	646.068	656.598
0.86838056	0.874906234	935.842	812.667	818.774
0.868405885	1.001537037	7494.94	6508.65	7506.46
0.868523335	0.951198299	370.233	321.556	352.165
0.868558119	1.124696611	162.2915	140.9596	182.5287
0.868625868	1.085546423	82.976	72.0751	90.0743
0.868687176	0.927813622	1018.918	885.121	945.366
0.868741208	1.149218759	250.947	218.008	288.393
0.868773968	1.003278947	1027.159	892.369	1030.527
0.868969289	1.187872859	102.9377	89.4497	122.2769
0.868991286	0.987117914	395.821	343.965	390.722
0.869304367	0.68697538	164.4286	142.9385	112.9584
0.869415259	0.954132158	115.9745	100.83	110.655
0.869522904	0.858487468	1181.648	1027.47	1014.43
0.869695721	1.007875042	109.6756	95.3844	110.5393
0.869822225	1.04557847	569.26	495.155	595.206
0.869872951	0.846845452	41.9759	36.5137	35.5471
0.869916795	1.142616467	503.939	438.385	575.809
0.87014289	0.787916596	4977.24	4330.91	3921.65
0.870188122	0.96658004	612.209	532.737	591.749
0.870259804	1.007671184	2716.66	2364.2	2737.5
0.87041217	1.116731392	466.07	405.673	520.475
0.870446575	0.906010771	96.0376	83.5956	87.0111
0.87061934	0.944901916	795.799	692.838	751.952
0.870664803	0.688694563	592.476	515.848	408.035
0.870936815	1.198125867	135.1772	117.7308	161.9593
0.871098852	1.091362624	186.0542	162.0716	203.0526
0.871284823	1.042797217	16.32022	14.21956	17.01868
0.871298202	1.937096401	76.0036	66.2218	147.2263
0.871548647	1.141268504	1933.191	1684.87	2206.29
0.871688542	0.958978083	129.5917	112.9636	124.2756
0.871818854	0.95996745	592.318	516.394	568.606
0.871953691	0.906834224	335.488	292.53	304.232
0.872079977	1.000697641	278.08	242.508	278.274
0.872087527	1.685164864	129.6793	113.0917	218.531
0.872093225	0.908805741	1383.234	1206.309	1257.091
0.872160327	0.881995182	223.318	194.7691	196.9654
0.872298804	0.842240226	37.1641	32.4182	31.3011
0.872308202	0.945135492	696.607	607.656	658.388
0.872350722	0.971954522	187.8342	163.8573	182.5663
0.872635194	0.831642009	3637.19	3173.94	3024.84
0.872709511	1.176104911	2364.67	2063.67	2781.1
0.872738095	1.052219881	1174.342	1024.893	1235.666
0.872743262	0.797712323	502.606	438.646	400.935
0.873454875	1.281227677	1234.69	1078.446	1581.919
0.87357539	0.811067908	238.925	208.719	193.7844
0.873698559	1.00372071	89.7947	78.4535	90.1288
0.87370746	0.944975047	212.798	185.9232	201.0888
0.873768495	0.799376377	363.681	317.773	290.718
0.87392687	0.89200839	251.251	219.575	224.118
0.874169331	0.92229459	37.8159	33.0575	34.8774
0.874185092	1.049802015	126.272	110.3851	132.5606
0.874362271	0.853245471	87.106	76.1622	74.3228
0.874423483	1.015287156	215.475	188.4164	218.769
0.874548863	0.921086137	398.992	348.938	367.506
0.874583718	1.072158459	231.934	202.8457	248.67
0.874732753	1.081734785	1283.456	1122.681	1388.359
0.874744777	0.680502464	132.1885	115.6312	89.9546
0.8747938	0.693175143	1350.021	1180.99	935.801
0.874853952	0.905063598	783.988	685.875	709.559
0.874889432	0.74817694	256.629	224.522	192.0039
0.875032452	0.911135445	3004.46	2629	2737.47
0.875032664	0.961387184	294.669	257.845	283.291
0.875103729	0.984615721	128.0983	112.0993	126.1276
0.875204765	0.963824922	107.0129	93.6582	103.1417
0.875287986	1.033535017	21.45936	18.78312	22.179
0.875378961	1.077210101	214.402	187.683	230.956
0.875488717	1.031096946	151.4168	132.5637	156.1254
0.875557253	1.16634304	3115.73	2728	3634.01
0.875704492	0.960698037	869.066	761.045	834.91
0.87574533	1.257462672	149.3634	130.8043	187.8189
0.875832707	1.309397665	473.756	414.931	620.335
0.875962347	0.87077665	2200.09	1927.196	1915.787
0.87597105	1.029932226	791.154	693.028	814.835
0.875998797	0.807736027	209.552	183.5673	169.2627
0.876024759	0.747534952	207.927	182.1492	155.4327
0.876080366	0.899760204	583.83	511.482	525.307
0.876184906	0.984616709	848.063	743.06	835.017
0.876254348	1.132443684	438.375	384.128	496.435
0.876284817	1.168454312	777.932	681.69	908.978
0.876317546	1.506004625	522.847	458.18	787.41
0.876422661	0.942793012	675.407	591.942	636.769
0.87642734	1.037083164	102.9362	90.2161	106.7534
0.876581498	0.85728324	985.063	863.488	844.478
0.876696182	0.983530865	584.548	512.471	574.921
0.876719579	1.081365785	96.1645	84.3093	103.989
0.876882875	0.798406327	1859.855	1630.875	1484.92
0.876978377	1.14632052	487.963	427.933	559.362
0.877000461	0.887434899	600.799	526.901	533.17
0.877200154	0.903139094	3694.06	3240.43	3336.25
0.877259222	1.128271747	1592.307	1396.866	1796.555
0.877884667	1.100157018	61.8399	54.2883	68.0336
0.877915827	1.142802776	357.36	313.732	408.392
0.877948599	1.214847307	106.0758	93.1291	128.8659
0.877967777	0.995347608	639.241	561.233	636.267
0.87809615	0.941843426	206.5751	181.3928	194.5614
0.878125349	0.916031183	2235.83	1963.339	2048.09
0.878144289	1.116046571	2862.73	2513.89	3194.94
0.878272393	0.830842491	1669.917	1466.642	1387.438
0.878418986	1.030878127	775.047	680.816	798.979
0.878483725	1.231199727	14.67359	12.89051	18.06612
0.878558576	1.061580491	1517.25	1332.993	1610.683
0.878744201	0.939113133	1085.078	953.506	1019.011
0.878765933	1.008666202	614.456	539.963	619.781
0.878905099	0.89141717	1079.038	948.372	961.873
0.879002439	0.685411647	829.182	728.853	568.331
0.879073758	1.16971006	43.9367	38.6236	51.3932
0.879085926	0.777004308	385.133	338.565	299.25
0.879126271	1.164246183	356.678	313.565	415.261
0.879157436	1.066699155	732.573	644.047	781.435
0.879261003	0.693495055	115.5567	101.6045	80.138
0.879426573	0.843484373	305.88	268.999	258.005
0.879683376	1.172884191	222.409	195.6495	260.86
0.87976175	0.890024974	468.079	411.798	416.602
0.879838689	0.791202266	919.464	808.98	727.482
0.880094055	1.090306033	1724.093	1517.364	1879.789
0.880117055	1.123898007	24433	21503.9	27460.2
0.880241718	1.021420425	599.708	527.888	612.554
0.880263636	1.240064866	297.228	261.639	368.582
0.880410115	1.395982011	651.719	573.78	909.788
0.880430721	1.203029846	808.226	711.587	972.32
0.880444686	0.88727762	187.8988	165.4345	166.7184
0.88045872	0.988232927	367.806	323.838	363.478
0.880536681	1.232235109	824.027	725.586	1015.395
0.880623434	1.255709174	1212.96	1068.161	1523.125
0.880747281	0.81902322	344.663	303.561	282.287
0.880791392	0.961315065	2158.98	1901.611	2075.46
0.880873129	0.851472357	1078.237	949.79	918.089
0.880888301	1.170687225	86.9075	76.5558	101.7415
0.880926416	1.048163667	1197.604	1055.001	1255.285
0.880971065	1.159391922	1665.511	1467.267	1930.98
0.880976277	0.92288991	176.4581	155.4554	162.8514
0.881052177	0.859852962	384.118	338.428	330.285
0.881239161	1.101621457	135.1624	119.1104	148.8978
0.881249595	0.910228097	1189.537	1048.279	1082.75
0.881270251	1.112629554	618.177	544.781	687.802
0.88133862	0.848050833	669.645	590.184	567.893
0.881373053	0.976965925	856.34	754.755	836.615
0.881413258	0.934222549	69.7169	61.4494	65.1311
0.881527313	0.957883703	539.981	476.008	517.239
0.881529386	1.217555071	325.49	286.929	396.302
0.881624917	1.148373238	1349.583	1189.826	1549.825
0.881670066	0.880184974	739.348	651.861	650.763
0.881853093	0.965811272	1255.911	1107.529	1212.973
0.881984123	0.863712097	433.34	382.199	374.281
0.882093907	1.00492995	1645.25	1451.265	1653.361
0.882102628	0.803282881	5553.05	4898.36	4460.67
0.882108224	0.968346121	146.7719	129.4687	142.126
0.882594567	0.904511662	311.127	274.599	281.418
0.882711498	1.042288651	150.9483	133.2438	157.3317
0.88277563	0.887204604	2858.45	2523.37	2536.03
0.88323382	0.771409211	312.856	276.325	241.34
0.883260941	0.904290359	984.906	869.929	890.641
0.883290355	0.865962565	1386.732	1224.887	1200.858
0.883317174	0.929068196	195.2481	172.466	181.3988
0.883792207	1.193221643	927.924	820.092	1107.219
0.883836795	0.756538768	3528.57	3118.68	2669.5
0.883884561	1.24660159	195.3487	172.6657	243.522
0.88399818	0.867264018	4484.24	3964.06	3889.02
0.884002313	0.946716225	971.778	859.054	919.998
0.884051166	1.21938439	168.8926	149.3097	205.945
0.884082524	1.191627911	2455.54	2170.9	2926.09
0.884367956	1.03618838	754.22	667.008	781.514
0.884446811	1.338342621	160.3954	141.8612	214.664
0.884528165	0.898341763	2315.11	2047.78	2079.76
0.884572057	1.018877346	336.435	297.601	342.786
0.884594031	1.39755687	79.4309	70.2641	111.0092
0.884697345	0.88843768	1054.451	932.87	936.814
0.884704875	0.840062597	509.293	450.574	427.838
0.88479754	0.963805064	578.755	512.081	557.807
0.884813479	0.996132037	634.701	561.592	632.246
0.885237534	1.015318337	39.1818	34.6852	39.782
0.885349164	0.874866555	2538.49	2247.45	2220.84
0.885358709	0.677177159	56.6323	50.1399	38.3501
0.885360861	0.782906597	827.091	732.274	647.535
0.885362992	0.89241396	404.058	357.738	360.587
0.885423889	1.277316364	347.603	307.776	443.999
0.885460154	0.806799121	59.2606	52.4729	47.8114
0.885670794	1.233077643	5360.66	4747.78	6610.11
0.885730949	0.905065604	5555.31	4920.51	5027.92
0.885747898	0.838109071	402.067	356.13	336.976
0.885793336	0.683262794	13.99463	12.39635	9.56201
0.88581858	1.046912498	495.028	438.505	518.251
0.885832748	0.837314021	350.442	310.433	293.43
0.885922555	0.701570889	259.28	229.702	181.9033
0.886146655	1.138424514	807.776	715.808	919.592
0.886287579	0.764625735	2242.93	1987.881	1715.002
0.886296398	1.002878078	435.36	385.858	436.613
0.8867028	1.122070749	1126.568	998.931	1264.089
0.886826193	0.919366402	2217.81	1966.812	2038.98
0.886875894	0.827649584	54.518	48.3507	45.1218
0.886892694	1.197172563	508.022	450.561	608.19
0.887146183	0.4542007	982.253	871.402	446.14
0.887493292	0.878434742	29.4418	26.1294	25.8627
0.887516966	1.047981441	554.777	492.374	581.396
0.887795848	0.864860827	4953.56	4397.75	4284.14
0.888029651	0.890300722	486.995	432.466	433.572
0.888054948	0.86420686	295.118	262.081	255.043
0.888065444	0.928935549	428.822	380.822	398.348
0.888186328	0.595378977	55.4163	49.22	32.9937
0.888239138	1.027837229	1068.102	948.73	1097.835
0.888320769	0.444381138	1691.935	1502.981	751.864
0.888437347	1.023343475	1195.409	1062.046	1223.314
0.888446444	0.990298065	4010.54	3563.15	3971.63
0.888693189	1.236663912	423.55	376.406	523.789
0.888775325	1.034238088	727.932	646.968	752.855
0.88893774	0.960845232	445.795	396.284	428.34
0.8889801	1.242554205	146.5458	130.2763	182.0911
0.88904153	1.035962312	540.121	480.19	559.545
0.889256743	0.966757817	1004.928	893.639	971.522
0.889287048	1.079963638	246.412	219.131	266.116
0.889293246	0.841088359	1239.003	1101.837	1042.111
0.889384713	0.941285404	702.534	624.823	661.285
0.889389339	0.628699152	414.96	369.061	260.885
0.889496579	0.976295245	179.0569	159.2705	174.8124
0.889500149	0.933810082	231.289	205.7316	215.98
0.88956977	0.899350219	16.0054	14.23792	14.39446
0.889574093	0.942164819	396.8	352.983	373.851
0.889583863	1.20441968	527.278	469.058	635.064
0.889597817	1.145332841	119.9777	106.7319	137.4144
0.889600115	0.965621404	458.832	408.177	443.058
0.889702096	1.151435658	194.5658	173.1056	224.03
0.889818824	1.162265964	1546.344	1375.966	1797.263
0.889964792	1.085373221	2400.05	2135.96	2604.95
0.890007224	0.874376067	304.52	271.025	266.265
0.890050348	0.868482013	657.028	584.788	570.617
0.890053624	0.825318517	155.2666	138.1956	128.1444
0.890205585	1.109246229	1672.79	1489.127	1855.536
0.890276263	1.092790358	737.124	656.244	805.522
0.890365312	0.663216225	243.08	216.43	161.2146
0.89036921	1.051908956	778.96	693.562	819.395
0.890449695	0.891839957	338.785	301.671	302.142
0.890478831	0.882666344	122.9954	109.5248	108.5639
0.89061524	1.194961166	219.654	195.6272	262.478
0.890639729	1.31927177	1169.026	1041.181	1542.263
0.890700955	0.600162104	1007.996	897.823	604.961
0.890850539	0.905406389	4120.68	3670.91	3730.89
0.891135677	1.147705141	794.319	707.846	911.644
0.891259614	0.871868898	201.8698	179.9184	176.004
0.891372501	0.906229928	88.8983	79.2415	80.5623
0.89143258	0.958553856	534.525	476.493	512.371
0.891540263	1.195897216	881.304	785.718	1053.949
0.8915826	0.692632384	58.5644	52.215	40.5636
0.891763462	0.666464601	3480.71	3103.97	2319.77
0.892120046	1.113459608	1301.873	1161.427	1449.583
0.89212373	0.879997145	1064.933	950.052	937.138
0.892135914	0.723590848	21.2752	18.98037	15.39454
0.892216329	0.965906597	104.7886	93.4941	101.216
0.892255925	0.9407738	509.977	455.03	479.773
0.892263855	1.044333593	161.0156	143.6684	168.154
0.892401819	0.969798755	3102.19	2768.4	3008.5
0.892424309	0.900471669	569.255	508.017	512.598
0.892428339	0.862840794	318.411	284.159	274.738
0.892480187	1.228958349	324.024	289.185	398.212
0.89256164	0.982410817	939.441	838.509	922.917
0.892589114	1.197630781	125.7461	112.2396	150.5974
0.892623688	1.380015538	163.8583	146.2638	226.127
0.892889795	0.772617796	3948.55	3525.62	3050.72
0.893018559	1.118778537	647.617	578.334	724.54
0.893373167	0.943580709	4478.61	4001.07	4225.93
0.893383122	1.003298973	70.7796	63.2333	71.0131
0.893454357	1.015642634	792.13	707.732	804.521
0.893627367	1.221324545	2151.23	1922.398	2627.35
0.893711912	0.689435159	670.649	599.367	462.369
0.89380777	1.234006567	1449.72	1295.771	1788.964
0.893882008	0.862498316	62.3636	55.7457	53.7885
0.893987909	1.138962651	504.999	451.463	575.175
0.894083453	0.935301655	2676.73	2393.22	2503.55
0.8941571	1.140903163	3488.85	3119.58	3980.44
0.894382157	1.197984262	90.4582	80.9042	108.3675
0.894479714	0.711459577	568.014	508.077	404.119
0.894578127	0.887789245	151.645	135.6583	134.6288
0.894670138	0.743968193	868.728	777.225	646.306
0.894827537	1.066959317	1309.183	1171.493	1396.845
0.894883227	1.086333523	2390.96	2139.63	2597.38
0.895180626	0.72377399	103.9388	93.044	75.2282
0.895572192	1.11049384	278.106	249.064	308.835
0.895636803	1.121999157	545.93	488.955	612.533
0.895655308	0.957802319	285.774	255.955	273.715
0.895750372	1.028612479	111.8498	100.1895	115.0501
0.895939792	1.137061544	334.441	299.639	380.28
0.895952968	1.082592774	42.4904	38.0694	45.9998
0.895976172	0.976200923	64.7294	57.996	63.1889
0.896201789	1.156984371	3034.06	2719.13	3510.36
0.896324389	0.774327681	54.4236	48.7812	42.1417
0.896467744	0.916956555	555.962	498.402	509.793
0.896552426	1.032426126	786.002	704.692	811.489
0.896747061	0.835904984	713.355	639.699	596.297
0.897090108	0.695467864	180.3675	161.8059	125.4398
0.897095737	0.937100373	888.797	797.336	832.892
0.897314096	0.944038998	321.456	288.447	303.467
0.897506621	1.113642887	1320.417	1185.083	1470.473
0.897515808	0.813360735	310.926	279.061	252.895
0.897780752	1.151355824	63.8099	57.2873	73.4679
0.89784801	1.12892728	1410.741	1266.631	1592.624
0.897864561	0.876741993	3795.94	3408.24	3328.06
0.898005544	1.050587866	433.602	389.377	455.537
0.898127671	0.755421507	247.339	222.142	186.8452
0.898137938	1.073416254	4933.24	4430.73	5295.42
0.898408773	0.862736546	527.329	473.757	454.946
0.898475923	0.891389173	4113.31	3695.71	3666.56
0.898480862	0.877526946	2356.6	2117.36	2067.98
0.898513292	1.033407842	1398.055	1256.171	1444.761
0.898608028	1.147785387	648.217	582.493	744.014
0.898626588	0.803387642	2462.48	2212.85	1978.326
0.898632356	0.953015796	58.0195	52.1382	55.2935
0.898658444	0.824521985	164.4508	147.7851	135.5933
0.898723544	0.844685524	741.663	666.55	626.472
0.898848965	0.895166835	2370.91	2131.09	2122.36
0.899211911	0.361688816	156.962	141.1421	56.7714
0.899385563	0.792735298	829.215	745.784	657.348
0.899387469	0.913695669	4218.56	3794.12	3854.48
0.899438983	1.307624967	1660.912	1493.889	2171.85
0.899538884	1.129573989	585.102	526.322	660.916
0.899596361	0.894860204	764.544	687.781	684.16
0.899740185	0.99155728	397.976	358.075	394.616
0.899792314	0.87506228	175.2161	157.6581	153.325
0.899801993	1.08155926	398.471	358.545	430.97
0.899978878	1.018015436	1193.088	1073.754	1214.582
0.90030352	1.253263608	550.541	495.654	689.973
0.90054623	0.874101657	847.811	763.493	741.073
0.900603566	0.952259259	802.564	722.792	764.249
0.90084403	0.654352106	1071.171	964.958	700.923
0.900894697	0.972477705	1517.497	1367.105	1475.732
0.900994419	0.949493442	609.703	549.339	578.909
0.901120322	0.863001683	3898.88	3513.36	3364.74
0.901128857	1.028754537	1499.659	1351.386	1542.781
0.901170684	0.639025566	46.0329	41.4835	29.4162
0.901261994	1.001276173	275.041	247.884	275.392
0.901309574	1.06470104	329.191	296.703	350.49
0.90134564	0.648974576	1378.601	1242.596	894.677
0.901439795	1.750435456	2956.67	2665.26	5175.46
0.901593151	0.951433433	895.019	806.943	851.551
0.901700361	0.891182446	2869.39	2587.33	2557.15
0.901947178	0.981895029	1236.456	1115.218	1214.07
0.901987926	1.060816496	257.907	232.629	273.592
0.902199615	1.495478684	106.3186	95.9206	158.9972
0.902257205	0.707660041	561.668	506.769	397.47
0.902363922	0.813388873	478.696	431.958	389.366
0.90258296	0.991012801	828.623	747.901	821.176
0.902654875	0.783474578	2276.19	2054.614	1783.337
0.902722649	0.913536092	1443.851	1303.397	1319.01
0.902737087	0.847565395	3628.31	3275.41	3075.23
0.902762858	1.084627069	292.306	263.883	317.043
0.902865989	1.200253929	333.951	301.513	400.826
0.902911119	0.908517788	125.9928	113.7603	114.4667
0.902971647	0.619545184	957.617	864.701	593.287
0.903098109	0.870074091	1257.509	1135.654	1094.126
0.903179532	0.946565517	1003.135	906.011	949.533
0.903259503	1.24283364	9324.12	8422.1	11588.33
0.903316539	1.189134152	1056.282	954.157	1256.061
0.903365567	1.092634392	164.4983	148.6021	179.7365
0.903499575	1.07457583	291.864	263.699	313.63
0.90363236	1.010001318	94.0876	85.0206	95.0286
0.903643803	1.151452469	1152.038	1041.032	1326.517
0.903772617	1.356979616	401.684	363.031	545.077
0.903877712	0.6006372	106.2147	96.0051	63.7965
0.904025573	0.939671408	3000.07	2712.14	2819.08
0.904091125	1.021525098	567.57	513.135	579.787
0.904129045	0.936592806	4097.8	3704.94	3837.97
0.904332459	0.578858173	813.118	735.329	470.68
0.904462522	1.027852181	745.184	673.991	765.939
0.904534629	1.100355038	427.841	386.997	470.777
0.904684111	0.687751594	198.6332	179.7003	136.6103
0.904710883	1.282423243	169.3037	153.1709	217.119
0.904757017	1.061118834	857.428	775.764	909.833
0.904839598	0.955817873	837.239	757.567	800.248
0.904862839	1.111859993	2519.31	2279.63	2801.12
0.904865905	1.263638129	35.5309	32.1507	44.8982
0.905041755	0.857511348	721.475	652.965	618.673
0.905075003	1.159425522	994.364	899.974	1152.891
0.905174058	1.026611406	843.999	763.966	866.459
0.905264269	0.884974818	178.1862	161.3056	157.6903
0.905362673	1.052475764	337.108	305.205	354.798
0.905543562	1.103131548	378.439	342.693	417.468
0.905550202	1.53877154	661.039	598.604	1017.188
0.905564431	1.017685194	855.631	774.829	870.763
0.905742696	0.880245862	1328.714	1203.473	1169.595
0.905757887	1.05626278	1494.576	1353.724	1578.665
0.905923391	1.16485208	3027.32	2742.52	3526.38
0.905997355	0.731791522	1470.565	1332.328	1076.147
0.906096781	0.851727906	573.729	519.854	488.661
0.906102173	0.816400311	64.9195	58.8237	53.0003
0.906178072	0.88794702	1019.25	923.622	905.04
0.906202393	0.703979148	252.064	228.421	177.4478
